Date,PM2
2020-03-22,2.423529411764706
2020-03-23,3.7375
2020-03-24,4.1125
2020-03-25,2.5352941176470587
2020-03-26,2.0
2020-03-27,3.2142857142857144
2020-03-28,2.8823529411764706
2020-03-29,3.1375
2020-03-30,3.7
2020-03-31,2.6125
2020-04-01,6.4
2020-04-02,5.12
2020-04-03,3.647368421052632
2020-04-04,4.0200000000000005
2020-04-05,2.88
2020-04-06,2.7294117647058824
2020-04-07,3.6181818181818177
2020-04-08,5.29
2020-04-09,3.4833333333333334
2020-04-10,5.39
2020-04-11,5.25
2020-04-12,5.561111111111111
2020-04-13,2.54
2020-04-14,3.2
2020-04-15,3.6
2020-04-16,1.7999999999999998
2020-04-17,3.742857142857143
2020-04-18,3.2666666666666666
2020-04-19,4.828571428571428
2020-04-20,1.65
2020-04-21,1.7866666666666666
2020-04-22,2.663636363636364
2020-04-23,3.566666666666667
2020-04-24,1.675
2020-04-25,2.988888888888889
2020-04-26,3.6333333333333337
2020-04-27,3.923529411764706
2020-04-28,4.65
2020-04-29,3.844444444444445
2020-04-30,3.317647058823529
2020-05-01,4.977777777777778
2020-05-02,6.011111111111111
2020-05-03,2.6666666666666665
2020-05-04,2.8777777777777778
2020-05-05,3.388888888888889
2020-05-06,3.235294117647059
2020-05-07,3.6333333333333337
2020-05-08,3.59
2020-05-09,4.041176470588235
2020-05-10,5.966666666666667
2020-05-11,4.133333333333334
2020-05-12,2.188235294117648
2020-05-13,2.6888888888888887
2020-05-14,3.033333333333333
2020-05-15,2.7823529411764705
2020-05-16,3.355555555555556
2020-05-17,2.7333333333333334
2020-05-18,2.466666666666667
2020-05-19,2.477777777777778
2020-05-20,3.6857142857142855
2020-05-21,3.738888888888889
2020-05-22,3.1
2020-05-23,3.311111111111112
2020-05-24,3.1
2020-05-25,2.675
2020-05-26,1.5142857142857142
2020-05-27,2.0176470588235293
2020-05-28,3.2
2020-05-29,3.577777777777778
2020-05-30,3.6294117647058814
2020-05-31,4.722222222222222
2020-06-01,4.855555555555556
2020-06-02,1.7294117647058822
2020-06-03,1.9444444444444444
2020-06-04,2.888888888888889
2020-06-05,2.988235294117647
2020-06-06,4.48
2020-06-07,3.5
2020-06-08,2.8294117647058825
2020-06-09,5.675
2020-06-10,4.55
2020-06-11,3.511764705882353
2020-06-12,4.644444444444444
2020-06-13,4.655555555555555
2020-06-14,3.2
2020-06-15,4.3875
2020-06-16,4.3
2020-06-17,2.353333333333333
2020-06-18,2.414285714285714
2020-06-19,3.0375
2020-06-20,2.0277777777777777
2020-06-21,1.5625
2020-06-22,1.4285714285714286
2020-06-23,1.2875
2020-06-24,1.3375
2020-06-25,1.3888888888888888
2020-06-26,1.6388888888888888
2020-06-27,2.477777777777778
2020-06-28,2.533333333333333
2020-06-29,1.725
2020-06-30,2.23
2020-07-01,3.35
2020-07-02,5.183333333333334
2020-07-03,9.38888888888889
2020-07-04,7.377777777777778
2020-07-05,5.405882352941177
2020-07-06,4.933333333333334
2020-07-07,3.6571428571428575
2020-07-08,3.3833333333333333
2020-07-09,2.825
2020-07-10,2.211111111111111
2020-07-11,2.747058823529412
2020-07-12,2.811111111111112
2020-07-13,2.0444444444444443
2020-07-14,2.323529411764706
2020-07-15,3.25
2020-07-16,3.0
2020-07-17,1.9411764705882355
2020-07-18,1.3444444444444443
2020-07-19,1.688888888888889
2020-07-20,1.6625
2020-07-21,1.3222222222222222
2020-07-22,2.225
2020-07-23,1.76875
2020-07-24,1.9222222222222225
2020-07-25,1.6222222222222222
2020-07-26,1.2
2020-07-27,2.8
2020-07-28,4.6571428571428575
2020-07-29,4.864705882352942
2020-07-30,7.2555555555555555
2020-07-31,6.355555555555556
2020-08-01,4.752941176470588
2020-08-02,1.7777777777777777
2020-08-03,1.2333333333333334
2020-08-04,1.63125
2020-08-05,2.522222222222222
2020-08-06,1.8444444444444448
2020-08-07,1.55
2020-08-08,1.9666666666666663
2020-08-09,2.2125
2020-08-10,1.60625
2020-08-11,2.15
2020-08-12,2.45
2020-08-13,3.15625
2020-08-14,4.625
2020-08-15,5.175
2020-08-16,5.826666666666667
2020-08-17,5.800000000000001
2020-08-18,3.7
2020-08-19,3.6875
2020-08-20,5.142857142857143
2020-08-21,3.842857142857144
2020-08-22,3.826666666666666
2020-08-23,3.25
2020-08-24,2.0
2020-08-25,2.105882352941176
2020-08-26,3.033333333333333
2020-08-27,1.8333333333333333
2020-08-28,2.294117647058824
2020-08-29,2.4222222222222225
2020-08-30,1.6888888888888889
2020-08-31,1.7722222222222224
2020-09-01,0.9625
2020-09-02,1.0
2020-09-03,1.423529411764706
2020-09-04,1.8888888888888888
2020-09-05,4.15
2020-09-06,3.117647058823529
2020-09-07,2.6444444444444444
2020-09-08,2.344444444444445
2020-09-09,1.60625
2020-09-10,2.622222222222222
2020-09-11,3.822222222222222
2020-09-12,4.517647058823529
2020-09-13,4.855555555555555
2020-09-14,4.8375
2020-09-15,4.14
2020-09-16,3.3777777777777778
2020-09-17,4.133333333333333
2020-09-18,3.066666666666667
2020-09-19,3.033333333333333
2020-09-20,3.3
2020-09-21,3.68125
2020-09-22,5.2444444444444445
2020-09-23,3.2
2020-09-24,1.1222222222222222
2020-09-25,3.1
2020-09-26,3.6222222222222222
2020-09-27,2.223529411764705
2020-09-28,4.366666666666666
2020-09-29,4.3875
2020-09-30,1.9933333333333327
2020-10-01,4.922222222222222
2020-10-02,1.877777777777777
2020-10-03,3.86875
2020-10-04,7.711111111111112
2020-10-05,6.855555555555556
2020-10-06,3.947058823529412
2020-10-07,2.8
2020-10-08,2.522222222222222
2020-10-09,4.1066666666666665
2020-10-10,4.977777777777778
2020-10-11,3.111111111111111
2020-10-12,2.6411764705882352
2020-10-13,5.355555555555556
2020-10-14,5.75
2020-10-15,3.6
2020-10-16,8.377777777777778
2020-10-17,13.588888888888889
2020-10-18,11.56470588235294
2020-10-19,5.300000000000001
2020-10-20,7.925000000000001
2020-10-21,3.7666666666666666
2020-10-22,8.885714285714286
2020-10-23,23.13333333333333
2020-10-24,16.613333333333333
2020-10-25,15.666666666666666
2020-10-26,2.22
2020-10-27,2.4538461538461536
2020-10-28,4.575
2020-10-29,3.4714285714285715
2020-10-30,3.0285714285714285
2020-10-31,7.7125
2020-11-01,9.7625
2020-11-02,6.406666666666666
2020-11-03,17.85
2020-11-04,17.271428571428572
2020-11-05,6.713333333333334
2020-11-06,5.344444444444444
2020-11-07,7.033333333333333
2020-11-08,2.7266666666666666
2020-11-09,4.1
2020-11-10,6.8625
2020-11-11,9.111764705882353
2020-11-12,22.1125
2020-11-13,6.875
2020-11-14,6.073333333333333
2020-11-15,9.4625
2020-11-16,16.4875
2020-11-17,18.829411764705885
2020-11-18,24.97142857142857
2020-11-19,41.08571428571429
2020-11-20,23.95
2020-11-21,33.42857142857143
2020-11-22,14.414285714285716
2020-11-23,17.98
2020-11-24,20.1375
2020-11-25,11.7
2020-11-26,6.74375
2020-11-27,16.755555555555553
2020-11-28,16.733333333333334
2020-11-29,11.677777777777775
2020-11-30,13.72222222222222
2020-12-01,6.844444444444445
2020-12-02,2.01875
2020-12-03,3.775
2020-12-04,12.675
2020-12-05,7.276470588235294
2020-12-06,7.0375000000000005
2020-12-07,9.4
2020-12-08,5.426666666666667
2020-12-09,12.5875
2020-12-10,8.6625
2020-12-11,23.19375
2020-12-12,16.525
2020-12-13,5.75
2020-12-14,2.075
2020-12-15,4.025
2020-12-16,3.6875
2020-12-17,3.35625
2020-12-18,8.825
2020-12-19,7.166666666666667
2020-12-20,6.64375
2020-12-21,9.95
2020-12-22,9.4875
2020-12-23,5.964705882352941
2020-12-24,25.45555555555556
2020-12-25,25.23333333333333
2020-12-26,13.66
2020-12-27,22.83333333333333
2020-12-28,21.844444444444445
2020-12-29,23.70555555555556
2020-12-30,28.4375
2020-12-31,37.08888888888889
2021-01-01,54.85
2021-01-02,22.825
2021-01-03,7.15
2021-01-04,9.733333333333333
2021-01-05,23.95
2021-01-06,23.98888888888889
2021-01-07,24.49411764705882
2021-01-08,29.34444444444445
2021-01-09,30.422222222222224
2021-01-10,8.71875
2021-01-11,13.9875
2021-01-12,27.442857142857143
2021-01-13,26.38
2021-01-14,24.557142857142857
2021-01-15,5.885714285714286
2021-01-16,13.48
2021-01-17,16.242857142857144
2021-01-18,9.9
2021-01-19,4.892857142857143
2021-01-20,17.5875
2021-01-21,19.442857142857143
2021-01-22,14.566666666666666
2021-01-23,18.77142857142857
2021-01-24,15.771428571428572
2021-01-25,10.25
2021-01-26,20.942857142857143
2021-01-27,23.316666666666663
2021-01-28,16.0
2021-01-29,17.585714285714285
2021-01-30,14.271428571428572
2021-01-31,9.28
2021-02-01,7.771428571428571
2021-02-02,11.428571428571429
2021-02-03,4.25
2021-02-04,8.9
2021-02-05,13.9
2021-02-06,5.528571428571428
2021-02-07,14.657142857142857
2021-02-08,10.357142857142858
2021-02-09,10.171428571428573
2021-02-10,10.314285714285717
2021-02-11,11.128571428571428
2021-02-12,16.42
2021-02-13,25.085714285714285
2021-02-14,25.785714285714285
2021-02-15,18.275
2021-02-16,8.25
2021-02-17,5.966666666666666
2021-02-18,2.66
2021-02-19,3.866666666666666
2021-02-20,12.84
2021-02-21,8.935714285714285
2021-02-22,14.560000000000002
2021-02-23,14.214285714285714
2021-02-24,6.046666666666667
2021-02-25,4.1571428571428575
2021-02-26,3.928571428571429
2021-02-27,1.71875
2021-02-28,2.8666666666666667
2021-03-01,5.066666666666667
2021-03-02,4.673333333333333
2021-03-03,5.242857142857143
2021-03-04,11.842857142857143
2021-03-05,8.20625
2021-03-06,9.671428571428573
2021-03-07,10.614285714285714
2021-03-08,7.926666666666667
2021-03-09,9.414285714285716
2021-03-10,6.314285714285715
2021-03-11,5.0375
2021-03-12,12.928571428571429
2021-03-13,11.366666666666667
2021-03-14,5.130769230769231
2021-03-15,6.983333333333333
2021-03-16,5.985714285714286
2021-03-17,6.553333333333333
2021-03-18,5.871428571428572
2021-03-19,7.271428571428571
2021-03-20,3.292857142857143
2021-03-21,5.271428571428571
2021-03-22,5.985714285714286
2021-03-23,3.32
2021-03-24,5.557142857142857
2021-03-25,4.2
2021-03-26,3.75
2021-03-27,4.314285714285714
2021-03-28,3.414285714285714
2021-03-29,3.00625
2021-03-30,3.985714285714285
2021-03-31,2.9285714285714284
2021-04-01,3.75
2021-04-02,5.625
2021-04-03,3.2285714285714286
2021-04-04,2.075
2021-04-05,3.457142857142857
2021-04-06,4.8
2021-04-07,5.5
2021-04-08,3.828571428571428
2021-04-09,3.716666666666667
2021-04-10,4.285714285714286
2021-04-11,4.55
2021-04-12,3.716666666666667
2021-04-13,2.6846153846153844
2021-04-14,3.04
2021-04-15,3.575
2021-04-16,4.014285714285714
2021-04-17,6.4
2021-04-18,8.700000000000001
2021-04-19,6.446153846153846
2021-04-20,3.9
2021-04-21,4.328571428571428
2021-04-22,3.733333333333333
2021-04-23,6.533333333333332
2021-04-24,7.616666666666667
2021-04-25,5.2
2021-04-26,5.8500000000000005
2021-04-27,4.728571428571429
2021-04-28,4.061111111111111
2021-04-29,4.066666666666666
2021-04-30,1.5333333333333334
2021-05-01,2.511764705882353
2021-05-02,4.5125
2021-05-03,3.0875
2021-05-04,2.676470588235294
2021-05-05,4.075
2021-05-06,3.375
2021-05-07,2.7875
2021-05-08,3.625
2021-05-09,2.271428571428572
2021-05-10,2.053333333333333
2021-05-11,2.566666666666667
2021-05-12,2.1375
2021-05-13,2.26875
2021-05-14,3.271428571428572
2021-05-15,2.7285714285714286
2021-05-16,2.4875
2021-05-17,3.3833333333333333
2021-05-18,4.4
2021-05-19,3.6625
2021-05-20,3.3
2021-05-21,2.7125
2021-05-22,2.023529411764706
2021-05-23,2.25
2021-05-24,3.966666666666667
2021-05-25,3.4066666666666667
2021-05-26,3.6
2021-05-27,3.2375
2021-05-28,1.425
2021-05-29,2.128571428571429
2021-05-30,2.3285714285714283
2021-05-31,2.7
2021-06-01,2.5
2021-06-02,2.288888888888889
2021-06-03,1.8611111111111112
2021-06-04,3.088888888888889
2021-06-05,3.477777777777778
2021-06-06,2.5588235294117645
2021-06-07,3.577777777777778
2021-06-08,2.7666666666666666
2021-06-09,1.8722222222222225
2021-06-10,2.1
2021-06-11,2.7
2021-06-12,3.02
2021-06-13,4.3
2021-06-14,4.825
2021-06-15,5.64375
2021-06-16,14.55
2021-06-17,3.466666666666667
2021-06-18,2.8200000000000003
2021-06-19,3.2666666666666666
2021-06-20,2.333333333333333
2021-06-21,2.11875
2021-06-22,3.577777777777778
2021-06-23,3.755555555555556
2021-06-24,3.075
2021-06-25,2.155555555555556
2021-06-26,4.5
2021-06-27,4.461111111111111
2021-06-28,3.875
2021-06-29,2.7125
2021-06-30,4.994117647058823
2021-07-01,11.12
2021-07-02,16.466666666666665
2021-07-03,7.2444444444444445
2021-07-04,14.71
2021-07-05,44.260000000000005
2021-07-06,3.05625
2021-07-07,1.9777777777777776
2021-07-08,1.63
2021-07-09,2.236842105263158
2021-07-10,2.84
2021-07-11,4.05
2021-07-12,10.7
2021-07-13,4.390909090909091
2021-07-14,3.3200000000000003
2021-07-15,4.417647058823529
2021-07-16,7.279999999999999
2021-07-17,9.54
2021-07-18,6.847058823529411
2021-07-19,9.47
2021-07-20,14.2
2021-07-21,6.435294117647058
2021-07-22,10.01
2021-07-23,6.3100000000000005
2021-07-24,2.5
2021-07-25,2.96
2021-07-26,3.89
2021-07-27,4.117647058823529
2021-07-28,4.754545454545454
2021-07-29,4.279999999999999
2021-07-30,3.95625
2021-07-31,6.0600000000000005
2021-08-01,5.933333333333334
2021-08-02,4.2375
2021-08-03,4.83
2021-08-04,11.27
2021-08-05,13.129411764705882
2021-08-06,3.86
2021-08-07,2.28
2021-08-08,2.1842105263157894
2021-08-09,1.54
2021-08-10,1.55
2021-08-11,1.8588235294117643
2021-08-12,1.677777777777778
2021-08-13,1.2999999999999998
2021-08-14,2.1444444444444444
2021-08-15,2.1
2021-08-16,3.177777777777778
2021-08-17,3.9733333333333336
2021-08-18,2.533333333333333
2021-08-19,3.644444444444444
2021-08-20,3.261111111111111
2021-08-21,3.51
2021-08-22,3.93
2021-08-23,2.311764705882353
2021-08-24,1.0375
2021-08-25,1.2999999999999998
2021-08-26,1.82
2021-08-27,1.3571428571428572
2021-08-28,1.9888888888888887
2021-08-29,2.7764705882352945
2021-08-30,4.0375
2021-08-31,4.4625
2021-09-01,3.338888888888889
2021-09-02,2.4222222222222225
2021-09-03,2.1
2021-09-04,2.8125
2021-09-05,1.7777777777777777
2021-09-06,1.9888888888888887
2021-09-07,2.02
2021-09-08,3.011111111111111
2021-09-09,2.85
2021-09-10,2.2266666666666666
2021-09-11,2.63
2021-09-12,3.21
2021-09-13,3.6125
2021-09-14,3.9
2021-09-15,3.81
2021-09-16,3.6352941176470592
2021-09-17,3.93
2021-09-18,4.9
2021-09-19,5.277777777777778
2021-09-20,2.677777777777778
2021-09-21,2.12
2021-09-22,3.070588235294118
2021-09-23,2.7700000000000005
2021-09-24,1.1222222222222222
2021-09-25,2.746666666666667
2021-09-26,4.3875
2021-09-27,3.4125
2021-09-28,4.211764705882352
2021-09-29,5.533333333333333
2021-09-30,4.4
2021-10-01,3.547058823529412
2021-10-02,2.9222222222222225
2021-10-03,2.588888888888889
2021-10-04,2.75625
2021-10-05,6.1
2021-10-06,5.19
2021-10-07,2.0125
2021-10-08,2.2375
2021-10-09,3.2875
2021-10-10,1.9176470588235293
2021-10-11,2.2222222222222223
2021-10-12,3.1
2021-10-13,2.066666666666667
2021-10-14,3.0
2021-10-15,3.2363636363636363
2021-10-16,2.0166666666666666
2021-10-17,9.263636363636364
2021-10-18,13.49
2021-10-19,8.721052631578948
2021-10-20,7.529999999999999
2021-10-21,7.05
2021-10-22,12.06875
2021-10-23,8.763636363636364
2021-10-24,6.83
2021-10-25,4.663157894736842
2021-10-26,5.12
2021-10-27,2.69
2021-10-28,3.7
2021-10-29,2.875
2021-10-30,2.9
2021-10-31,2.3000000000000003
2021-11-01,4.66
2021-11-02,3.845454545454545
2021-11-03,4.358823529411764
2021-11-04,8.666666666666666
2021-11-05,5.55
2021-11-06,3.10625
2021-11-07,4.125
2021-11-08,4.133333333333334
2021-11-09,3.0
2021-11-10,11.97
2021-11-11,9.78
2021-11-12,4.915789473684211
2021-11-13,12.463636363636365
2021-11-14,11.33
2021-11-15,5.663157894736842
2021-11-16,8.66
2021-11-17,5.58
2021-11-18,8.073684210526316
2021-11-19,17.56
2021-11-20,25.38888888888889
2021-11-21,20.3
2021-11-22,4.322222222222222
2021-11-23,7.527272727272727
2021-11-24,6.65
2021-11-25,9.31111111111111
2021-11-26,5.425000000000001
2021-11-27,5.533333333333333
2021-11-28,14.577777777777776
2021-11-29,11.855555555555554
2021-11-30,7.925
2021-12-01,5.377777777777777
2021-12-02,10.72222222222222
2021-12-03,21.39333333333333
2021-12-04,19.17
2021-12-05,12.0
2021-12-06,12.323529411764708
2021-12-07,6.0
2021-12-08,6.5181818181818185
2021-12-09,7.861111111111111
2021-12-10,3.3
2021-12-11,5.68
2021-12-12,14.794444444444444
2021-12-13,21.5875
2021-12-14,24.6625
2021-12-15,17.853846153846153
2021-12-16,10.636363636363637
2021-12-17,6.788888888888889
2021-12-18,8.027777777777779
2021-12-19,8.8
2021-12-20,8.379999999999999
2021-12-21,4.315384615384615
2021-12-22,12.11111111111111
2021-12-23,9.7875
2021-12-24,13.575
2021-12-25,12.0125
2021-12-26,8.928571428571429
2021-12-27,4.235714285714286
2021-12-28,9.933333333333334
2021-12-29,5.628571428571428
2021-12-30,9.18
2021-12-31,4.383333333333334
2022-01-01,3.9
2022-01-02,7.0
2022-01-03,11.283333333333331
2022-01-04,22.17
2022-01-05,30.785714285714285
2022-01-06,22.19090909090909
2022-01-07,30.21111111111112
2022-01-08,22.58125
2022-01-09,7.344444444444444
2022-01-10,4.5
2022-01-11,6.570588235294117
2022-01-12,15.8
2022-01-13,10.0875
2022-01-14,5.04375
2022-01-15,12.7
2022-01-16,6.65
2022-01-17,10.1625
2022-01-18,14.2875
2022-01-19,20.775
2022-01-20,10.370588235294116
2022-01-21,9.5625
2022-01-22,9.375
2022-01-23,10.51764705882353
2022-01-24,5.685714285714285
2022-01-25,5.1875
2022-01-26,14.653333333333332
2022-01-27,15.5
2022-01-28,4.114285714285715
2022-01-29,8.466666666666667
2022-01-30,23.9
2022-01-31,33.78333333333333
2022-02-01,29.442857142857143
2022-02-02,29.11666666666667
2022-02-03,8.122222222222222
2022-02-04,4.111764705882353
2022-02-05,4.98
2022-02-06,3.477777777777778
2022-02-07,3.146666666666667
2022-02-08,3.266666666666667
2022-02-09,4.422222222222222
2022-02-10,6.311111111111111
2022-02-11,5.6125
2022-02-12,5.73
2022-02-13,3.494117647058824
2022-02-14,11.39
2022-02-15,4.033333333333333
2022-02-16,4.9875
2022-02-17,8.325000000000001
2022-02-18,3.066666666666667
2022-02-19,7.758823529411765
2022-02-20,11.511111111111113
2022-02-21,5.5
2022-02-22,3.1555555555555554
2022-02-23,10.97
2022-02-24,12.86
2022-02-25,6.247368421052632
2022-02-26,5.58
2022-02-27,3.28
2022-02-28,3.110526315789474
2022-03-01,4.644444444444444
2022-03-02,8.466666666666667
2022-03-03,10.46875
2022-03-04,10.41
2022-03-05,8.21111111111111
2022-03-06,2.861111111111111
2022-03-07,7.6
2022-03-08,6.6125
2022-03-09,3.293333333333333
2022-03-10,1.16
2022-03-11,3.75
2022-03-12,2.64
2022-03-13,4.17
2022-03-14,11.82
2022-03-15,8.244444444444445
2022-03-16,3.51
2022-03-17,5.19
2022-03-18,5.6850000000000005
2022-03-19,7.140000000000001
2022-03-20,3.38
2022-03-21,3.927777777777778
2022-03-22,3.93
2022-03-23,2.78
2022-03-24,3.085
2022-03-25,3.2444444444444445
2022-03-26,3.555555555555556
2022-03-27,5.505882352941177
2022-03-28,1.62
2022-03-29,2.94
2022-03-30,2.255
2022-03-31,2.31
2022-04-01,2.87
2022-04-02,1.588888888888889
2022-04-03,2.48
2022-04-04,4.0200000000000005
2022-04-05,2.961111111111111
2022-04-06,4.18
2022-04-07,3.28
2022-04-08,2.311111111111112
2022-04-09,3.51
2022-04-10,4.36
2022-04-11,3.289473684210526
2022-04-12,2.9545454545454546
2022-04-13,5.822222222222222
2022-04-14,5.823529411764706
2022-04-15,3.71
2022-04-16,3.05
2022-04-17,3.005
2022-04-18,2.6
2022-04-19,2.82
2022-04-20,3.811111111111111
2022-04-21,3.8
2022-04-22,2.22
2022-04-23,3.935
2022-04-24,4.38
2022-04-25,3.33
2022-04-26,3.335294117647059
2022-04-27,2.59
2022-04-28,3.35
2022-04-29,3.69375
2022-04-30,3.885714285714286
2022-05-01,2.8714285714285714
2022-05-02,2.069230769230769
2022-05-03,1.6625
2022-05-04,1.6375
2022-05-05,2.0058823529411764
2022-05-06,2.742857142857143
2022-05-07,3.477777777777778
2022-05-08,2.588235294117647
2022-05-09,1.7777777777777777
2022-05-10,1.25
2022-05-11,2.388235294117647
2022-05-12,2.271428571428572
2022-05-13,1.1428571428571428
2022-05-14,1.614285714285714
2022-05-15,1.6625
2022-05-16,1.8444444444444448
2022-05-17,1.58
2022-05-18,2.04
2022-05-19,3.15
2022-05-20,4.286666666666666
2022-05-21,4.84
2022-05-22,2.31
2022-05-23,1.98125
2022-05-24,2.1
2022-05-25,3.54
2022-05-26,3.523529411764706
2022-05-27,4.072727272727272
2022-05-28,5.63
2022-05-29,4.735
2022-05-30,5.3100000000000005
2022-05-31,6.35
2022-06-01,5.805882352941176
2022-06-02,4.566666666666666
2022-06-03,5.611111111111111
2022-06-04,4.064705882352941
2022-06-05,3.13
2022-06-06,3.64
2022-06-07,3.176470588235294
2022-06-08,1.85
2022-06-09,1.66
2022-06-10,3.0625
2022-06-11,3.46
2022-06-12,35.12
2022-06-13,36.54
2022-06-14,24.92727272727273
2022-06-15,16.53
2022-06-16,10.742105263157894
2022-06-17,8.56
2022-06-18,8.28
2022-06-19,5.066666666666666
2022-06-20,4.0600000000000005
2022-06-21,5.411111111111111
2022-06-22,15.1
2022-06-23,21.11
2022-06-24,29.58
2022-06-25,44.13157894736842
2022-06-26,40.78
2022-06-27,64.84
2022-06-28,102.81666666666666
2022-06-29,37.91428571428571
